Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
40165335,09/02/2018 01:35:58 AM,09/02/2018 03:36:33 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11208,741 DREW STREET,DREW STREET,BLAKE AVENUE,DUMONT AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 09:35:58 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 03:36:33 AM,05 BROOKLYN,3042910012,BROOKLYN,1022676,184078,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67184494070349,-73.86147691810676,"(40.67184494070349, -73.86147691810676)"
40165051,09/02/2018 01:36:05 AM,09/02/2018 03:54:54 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10034,45 PAYSON AVENUE,PAYSON AVENUE,DYCKMAN STREET,BEAK STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,09/02/2018 09:36:05 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 03:54:54 AM,12 MANHATTAN,1022470001,MANHATTAN,1004101,255186,PHONE,Unspecified,MANHATTAN,,,,,,,,40.86707887984789,-73.92822844109187,"(40.86707887984789, -73.92822844109187)"
40162974,09/02/2018 01:36:18 AM,09/02/2018 01:51:19 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10032,86 FT WASHINGTON AVENUE,FT WASHINGTON AVENUE,WEST 162 STREET,WEST 163 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,09/02/2018 09:36:18 AM,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,09/02/2018 01:51:19 AM,12 MANHATTAN,1021370091,MANHATTAN,999785,244642,PHONE,Unspecified,MANHATTAN,,,,,,,,40.83814738981759,-73.94385742560719,"(40.83814738981759, -73.94385742560719)"
40165467,09/02/2018 01:36:25 AM,09/02/2018 07:12:14 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11691,161 B 5 STREET,B 5 STREET,DEAD END,SEAGIRT AVENUE,,,ADDRESS,FAR ROCKAWAY,,Precinct,Closed,09/02/2018 09:36:25 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 07:12:14 AM,14 QUEENS,4156090001,QUEENS,1056362,156381,PHONE,Unspecified,QUEENS,,,,,,,,40.595612588980494,-73.74033772485896,"(40.595612588980494, -73.74033772485896)"
40169020,09/02/2018 01:36:51 AM,09/02/2018 04:51:40 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11422,,,,,CRAFT AVENUE,257 STREET,INTERSECTION,ROSEDALE,,Precinct,Closed,09/02/2018 09:36:51 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 04:51:40 AM,13 QUEENS,,QUEENS,1058577,176434,PHONE,Unspecified,QUEENS,,,,,,,,40.65063532372268,-73.73214116134375,"(40.65063532372268, -73.73214116134375)"
40170079,09/02/2018 01:36:58 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10452,1005 JEROME AVENUE,JEROME AVENUE,EAST 164 STREET,EAST 165 STREET,,,ADDRESS,BRONX,,Precinct,Open,09/02/2018 09:36:58 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,04 BRONX,2025040126,BRONX,1004652,242263,PHONE,Unspecified,BRONX,,,,,,,,40.83160782122029,-73.92627561773638,"(40.83160782122029, -73.92627561773638)"
40165117,09/02/2018 01:37:26 AM,09/02/2018 06:18:41 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,151 CENTRAL AVENUE,CENTRAL AVENUE,WILLOUGHBY AVENUE,SUYDAM STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 09:37:26 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 06:18:41 AM,04 BROOKLYN,3032080105,BROOKLYN,1004422,194053,PHONE,Unspecified,BROOKLYN,,,,,,,,40.69928443702528,-73.92725142249287,"(40.69928443702528, -73.92725142249287)"
40168337,09/02/2018 01:37:33 AM,09/02/2018 04:28:25 AM,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,11385,,,,,80 AVENUE,64 LANE,INTERSECTION,RIDGEWOOD,,Precinct,Closed,09/02/2018 09:37:33 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 04:28:25 AM,05 QUEENS,,QUEENS,1014941,192897,ONLINE,Unspecified,QUEENS,,,,,,,,40.69608125882466,-73.88932085760572,"(40.69608125882466, -73.88932085760572)"
40167052,09/02/2018 01:38:04 AM,09/02/2018 02:12:05 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11105,19-01 41 STREET,41 STREET,19 AVENUE,20 AVENUE,,,ADDRESS,ASTORIA,,Precinct,Closed,09/02/2018 09:38:04 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 02:12:05 AM,01 QUEENS,4008000010,QUEENS,1012214,222549,PHONE,Unspecified,QUEENS,,,,,,,,40.77747764549332,-73.89903181319244,"(40.77747764549332, -73.89903181319244)"
40170178,09/02/2018 01:38:08 AM,09/02/2018 04:54:42 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11102,14-34 30 DRIVE,30 DRIVE,14 STREET,21 STREET,,,ADDRESS,ASTORIA,,Precinct,Closed,09/02/2018 09:38:08 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 04:54:42 AM,01 QUEENS,4005340042,QUEENS,1003367,219444,PHONE,Unspecified,QUEENS,,,,,,,,40.76897879745235,-73.93098404099001,"(40.76897879745235, -73.93098404099001)"
40169984,09/02/2018 01:38:08 AM,09/02/2018 06:06:43 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10472,2054 BLACKROCK AVENUE,BLACKROCK AVENUE,PUGSLEY AVENUE,OLMSTEAD AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,09/02/2018 09:38:08 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 06:06:43 AM,09 BRONX,,BRONX,1024421,241134,ONLINE,Unspecified,BRONX,,,,,,,,40.82844125192458,-73.85484549442566,"(40.82844125192458, -73.85484549442566)"
40167276,09/02/2018 01:38:17 AM,09/02/2018 03:04:53 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11201,107 NAVY WALK,NAVY WALK,NAVY STREET,HUDSON WALK,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 09:38:17 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 03:04:53 AM,02 BROOKLYN,3020500001,BROOKLYN,989592,192400,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69476871532855,-73.9807358448194,"(40.69476871532855, -73.9807358448194)"
40170214,09/02/2018 01:38:27 AM,09/02/2018 04:59:47 AM,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11216,263 CLIFTON PLACE,CLIFTON PLACE,BEDFORD AVENUE,NOSTRAND AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 09:38:27 AM,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,09/02/2018 04:59:47 AM,03 BROOKLYN,3017880080,BROOKLYN,997300,190285,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68895551994118,-73.95294359456153,"(40.68895551994118, -73.95294359456153)"
40173886,09/02/2018 01:39:00 AM,,DSNY,Brooklyn South 10,Sanitation Condition,12 Dead Animals,Sidewalk,11209,9229 SHORE ROAD,SHORE ROAD,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The Department of Sanitation is in the process of investigating this complaint.,,10 BROOKLYN,3060990010,BROOKLYN,973030,165164,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62000638461822,-74.04041589879446,"(40.62000638461822, -74.04041589879446)"
40166309,09/02/2018 01:39:01 AM,09/02/2018 04:51:40 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11422,148 ROAD,148 ROAD,BROOKVILLE BOULEVARD,241 STREET,,,BLOCKFACE,ROSEDALE,,Precinct,Closed,09/02/2018 09:39:01 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 04:51:40 AM,13 QUEENS,,QUEENS,1055099,177650,PHONE,Unspecified,QUEENS,,,,,,,,40.65400147292384,-73.74466229369973,"(40.65400147292384, -73.74466229369973)"
40163352,09/02/2018 01:39:10 AM,09/02/2018 02:07:55 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11692,115 BEACH 59 STREET,BEACH 59 STREET,BOARDWALK,LARKIN AVENUE,,,ADDRESS,ARVERNE,,Precinct,Closed,09/02/2018 09:39:10 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 02:07:55 AM,14 QUEENS,4159310063,QUEENS,1042928,154369,MOBILE,Unspecified,QUEENS,,,,,,,,40.590189191167724,-73.78872839456416,"(40.590189191167724, -73.78872839456416)"
40164997,09/02/2018 01:39:16 AM,09/02/2018 02:49:17 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11419,103-19 135 STREET,135 STREET,LIBERTY AVENUE,105 AVENUE,,,ADDRESS,SOUTH RICHMOND HILL,,Precinct,Closed,09/02/2018 09:39:16 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 02:49:17 AM,10 QUEENS,4095890035,QUEENS,1036457,191240,PHONE,Unspecified,QUEENS,,,,,,,,40.691432414662714,-73.81174200825103,"(40.691432414662714, -73.81174200825103)"
40165385,09/02/2018 01:39:18 AM,09/02/2018 02:11:02 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11106,35-37 36 STREET,36 STREET,35 AVENUE,36 AVENUE,,,ADDRESS,ASTORIA,,Precinct,Closed,09/02/2018 09:39:18 AM,The Police Department responded to the complaint and determined that police action was not necessary.,09/02/2018 02:11:02 AM,01 QUEENS,4006400004,QUEENS,1005028,214579,ONLINE,Unspecified,QUEENS,,,,,,,,40.755621880793115,-73.92500255922508,"(40.755621880793115, -73.92500255922508)"
40169998,09/02/2018 01:39:19 AM,09/02/2018 02:53:32 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10468,,,,,WEST FORDHAM ROAD,SEDGWICK AVENUE,INTERSECTION,BRONX,,Precinct,Closed,09/02/2018 09:39:19 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 02:53:32 AM,07 BRONX,,BRONX,1009403,253761,PHONE,Unspecified,BRONX,,,,,,,,40.86315417341338,-73.90906434918122,"(40.86315417341338, -73.90906434918122)"
40165368,09/02/2018 01:39:20 AM,09/02/2018 06:39:39 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237,,,,,HANCOCK STREET,IRVING AVENUE,INTERSECTION,BROOKLYN,,Precinct,Closed,09/02/2018 09:39:20 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 06:39:39 AM,04 BROOKLYN,,BROOKLYN,1009748,192649,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6954170425629,-73.9080489907364,"(40.6954170425629, -73.9080489907364)"
40168781,09/02/2018 01:39:40 AM,09/02/2018 04:51:39 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11413,130-50 225 STREET,225 STREET,130 AVENUE,131 AVENUE,,,ADDRESS,SPRINGFIELD GARDENS,,Precinct,Closed,09/02/2018 09:39:40 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 04:51:39 AM,13 QUEENS,4129020062,QUEENS,1055723,187866,PHONE,Unspecified,QUEENS,,,,,,,,40.682036980407624,-73.742305117091,"(40.682036980407624, -73.742305117091)"
40169037,09/02/2018 01:39:52 AM,09/02/2018 07:57:55 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11208,306 ARLINGTON AVENUE,ARLINGTON AVENUE,LINWOOD STREET,ESSEX STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 09:39:52 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 07:57:55 AM,05 BROOKLYN,3039420009,BROOKLYN,1016605,187416,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.68103125895577,-73.88334640169519,"(40.68103125895577, -73.88334640169519)"
40166020,09/02/2018 01:39:53 AM,09/02/2018 02:08:58 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11229,2326 EAST 28 STREET,EAST 28 STREET,AVENUE W,AVENUE X,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 09:39:53 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 02:08:58 AM,15 BROOKLYN,3074050716,BROOKLYN,1000126,156054,PHONE,Unspecified,BROOKLYN,,,,,,,,40.59499418484154,-73.94283400325646,"(40.59499418484154, -73.94283400325646)"
40164460,09/02/2018 01:41:01 AM,09/02/2018 03:54:54 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10033,600 WEST 186 STREET,WEST 186 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,09/02/2018 09:41:01 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 03:54:54 AM,12 MANHATTAN,1021660044,MANHATTAN,1003149,249856,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.85245172595602,-73.93168543718501,"(40.85245172595602, -73.93168543718501)"
40168362,09/02/2018 01:41:21 AM,09/02/2018 06:48:52 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11213,1143 SAINT JOHNS PLACE,SAINT JOHNS PLACE,HAMPTON PLACE,ALBANY AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 09:41:21 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 06:48:52 AM,08 BROOKLYN,3012510050,BROOKLYN,1000818,183781,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.67109763295338,-73.94027419124798,"(40.67109763295338, -73.94027419124798)"
40167087,09/02/2018 01:41:21 AM,09/02/2018 02:58:44 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11210,1036 EAST 42 STREET,EAST 42 STREET,AVENUE I,AVENUE J,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 09:41:21 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 02:58:44 AM,18 BROOKLYN,3077670050,BROOKLYN,1002084,168614,PHONE,Unspecified,BROOKLYN,,,,,,,,40.629465064468484,-73.93575050520758,"(40.629465064468484, -73.93575050520758)"
40162900,09/02/2018 01:41:37 AM,09/02/2018 06:50:54 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10459,1291 CHISHOLM STREET,CHISHOLM STREET,REV JAMES POLITE AVENUE,FREEMAN STREET,,,ADDRESS,BRONX,,Precinct,Closed,09/02/2018 09:41:37 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 06:50:54 AM,03 BRONX,2029700070,BRONX,1013162,241729,PHONE,Unspecified,BRONX,,,,,,,,40.83011838720318,-73.89552632687851,"(40.83011838720318, -73.89552632687851)"
40167382,09/02/2018 01:41:53 AM,09/02/2018 07:12:13 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11691,14-64 GATEWAY BOULEVARD,GATEWAY BOULEVARD,MOTT AVENUE,EVERDELL STREET,,,ADDRESS,FAR ROCKAWAY,,Precinct,Closed,09/02/2018 09:41:53 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 07:12:13 AM,14 QUEENS,4155630066,QUEENS,1053934,158602,PHONE,Unspecified,QUEENS,,,,,,,,40.60172818215125,-73.74905755486056,"(40.60172818215125, -73.74905755486056)"
40168341,09/02/2018 01:42:06 AM,09/02/2018 02:22:32 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10026,170 LENOX AVENUE,LENOX AVENUE,WEST 118 STREET,WEST 119 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,09/02/2018 09:42:06 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 02:22:32 AM,10 MANHATTAN,1017170069,MANHATTAN,998515,232078,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.80366490643547,-73.94847383795637,"(40.80366490643547, -73.94847383795637)"
40168328,09/02/2018 01:42:13 AM,09/02/2018 02:07:54 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11211,228 METROPOLITAN AVENUE,METROPOLITAN AVENUE,BEDFORD AVENUE,NORTH 3 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 09:42:13 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 02:07:54 AM,01 BROOKLYN,3023660012,BROOKLYN,995351,199825,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.71514323998455,-73.95995567894965,"(40.71514323998455, -73.95995567894965)"
40164432,09/02/2018 01:42:14 AM,09/02/2018 05:45:27 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11224,3322 BAYVIEW AVENUE,BAYVIEW AVENUE,WEST 33 STREET,WEST 35 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 09:42:14 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 05:45:27 AM,13 BROOKLYN,3069630001,BROOKLYN,983839,150984,PHONE,Unspecified,BROOKLYN,,,,,,,,40.581092255664586,-74.0014796127754,"(40.581092255664586, -74.0014796127754)"
40167167,09/02/2018 01:42:29 AM,09/02/2018 03:30:27 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11212,754 SARATOGA AVENUE,SARATOGA AVENUE,DUMONT AVENUE,LIVONIA AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 09:42:29 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 03:30:28 AM,16 BROOKLYN,3035680151,BROOKLYN,1007646,180577,PHONE,Unspecified,BROOKLYN,,,,,,,,40.662287958258666,-73.91567113804601,"(40.662287958258666, -73.91567113804601)"
40167155,09/02/2018 01:42:32 AM,09/02/2018 02:37:55 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11692,605 BEACH 63 STREET,BEACH 63 STREET,ALMEDA AVENUE,DE COSTA AVENUE,,,ADDRESS,ARVERNE,,Precinct,Closed,09/02/2018 09:42:32 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 02:37:55 AM,14 QUEENS,4160230050,QUEENS,1041795,157031,PHONE,Unspecified,QUEENS,,,,,,,,40.59750325379612,-73.79278510129024,"(40.59750325379612, -73.79278510129024)"
40169869,09/02/2018 01:42:36 AM,09/02/2018 03:24:20 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11436,146-04 115 AVENUE,115 AVENUE,146 STREET,147 STREET,,,ADDRESS,JAMAICA,,Precinct,Closed,09/02/2018 09:42:36 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 03:24:20 AM,12 QUEENS,4119910050,QUEENS,1040772,188413,PHONE,Unspecified,QUEENS,,,,,,,,40.68364646352952,-73.7962059259896,"(40.68364646352952, -73.7962059259896)"
40169872,09/02/2018 01:42:38 AM,09/02/2018 02:00:33 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10026,143 WEST 111 STREET,WEST 111 STREET,ST NICHOLAS AVENUE,7 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,09/02/2018 09:42:38 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 02:00:33 AM,10 MANHATTAN,1018210009,MANHATTAN,997150,230535,PHONE,Unspecified,MANHATTAN,,,,,,,,40.79943189274589,-73.95340727543528,"(40.79943189274589, -73.95340727543528)"
